Pagina,Palabras,Menciones_Censuradas_REDACTED,Evasiones_Detectadas,Tipos_Evasion,Indicador_Positivo,Indicador_Negativo,Indice_Sentimiento,Clasificacion_Sentimiento,Hits_Propiedades,Hits_Aviones_Logistica,Hits_Abuso_Menores,Hits_Ambito_Legal,Tema_Dominante,Años_Mencionados,Personas_Presentes,Personas_Count,Fuente
4395,777,0,1,Objection,3,2,0.2,Neutral / Procedimental,1,0,1,2,Ámbito Legal,2011; 2015,Jeffrey Epstein,1,TXT Consolidado
4396,710,0,7,Objection,2,1,0.333,Positivo,0,0,1,1,Abuso / Menores,2011,,0,TXT Consolidado
4397,728,0,3,Objection,1,5,-0.667,Altamente Negativo,0,0,2,3,Ámbito Legal,2011; 2015,,0,TXT Consolidado
4398,708,0,6,Objection,1,0,1.0,Positivo,0,0,0,2,Ámbito Legal,1999; 2002; 2015,Jeffrey Epstein,1,TXT Consolidado
4399,746,0,4,Objection,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,2002; 2015,Alan Dershowitz,1,TXT Consolidado
4400,732,0,3,Objection,1,0,1.0,Positivo,0,0,0,2,Ámbito Legal,2009; 2015,Jeffrey Epstein; Ghislaine Maxwell,2,TXT Consolidado
4401,839,0,0,,1,0,1.0,Positivo,0,1,0,6,Ámbito Legal,,,0,TXT Consolidado
4402,690,0,7,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,1,Ámbito Legal,,Jeffrey Epstein,1,TXT Consolidado
4403,736,0,6,Objection,2,0,1.0,Positivo,0,1,0,2,Ámbito Legal,2015,Jeffrey Epstein,1,TXT Consolidado
4404,654,0,3,Objection,1,3,-0.5,Altamente Negativo,1,0,1,2,Ámbito Legal,2001,Jeffrey Epstein; Ghislaine Maxwell,2,TXT Consolidado
4405,727,0,6,Objection,1,3,-0.5,Altamente Negativo,0,0,0,2,Ámbito Legal,2015,Jeffrey Epstein,1,TXT Consolidado
4406,695,0,4,Objection; Don't know,1,0,1.0,Positivo,0,0,0,3,Ámbito Legal,2005; 2006; 2009,Jeffrey Epstein,1,TXT Consolidado
4407,737,1,4,Objection,2,1,0.333,Positivo,0,0,1,2,Ámbito Legal,2015,Prince Andrew,1,TXT Consolidado
4408,714,0,4,Objection; Don't know,3,0,1.0,Positivo,0,0,0,1,Ámbito Legal,1994; 1995; 2000; 2002; 2015,Prince Andrew; Leslie Wexner,2,TXT Consolidado
4409,655,0,9,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,Jeffrey Epstein; Alan Dershowitz,2,TXT Consolidado
4410,686,0,5,Objection,1,0,1.0,Positivo,4,2,0,2,Propiedades,1992; 2002; 2003; 2009,Jeffrey Epstein,1,TXT Consolidado
4411,405,0,0,,2,0,1.0,Positivo,0,0,0,31,Ámbito Legal,2016,Ghislaine Maxwell,1,TXT Consolidado
4412,94,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,Ghislaine Maxwell,1,TXT Consolidado
4413,308,0,0,,1,2,-0.333,Altamente Negativo,0,0,2,0,Abuso / Menores,2016,Ghislaine Maxwell; Virginia Giuffre,2,TXT Consolidado
4414,403,13,0,,0,4,-1.0,Altamente Negativo,0,0,2,0,Abuso / Menores,,Alan Dershowitz,1,TXT Consolidado
4415,531,1,0,,1,2,-0.333,Altamente Negativo,0,3,2,3,Logística / Aviones,2016,Ghislaine Maxwell; Alan Dershowitz,2,TXT Consolidado
4416,319,0,0,,0,2,-1.0,Altamente Negativo,0,0,1,5,Ámbito Legal,2016,,0,TXT Consolidado
4417,347,2,0,,1,4,-0.6,Altamente Negativo,0,0,2,1,Abuso / Menores,2015; 2016,Jeffrey Epstein,1,TXT Consolidado
4418,331,0,0,,2,4,-0.333,Altamente Negativo,0,0,1,2,Ámbito Legal,2016,Jeffrey Epstein,1,TXT Consolidado
4419,329,0,0,,3,4,-0.143,Negativo,0,0,2,0,Abuso / Menores,2007; 2016,,0,TXT Consolidado
4420,340,1,0,,0,2,-1.0,Altamente Negativo,0,0,1,0,Abuso / Menores,2001; 2006; 2007,,0,TXT Consolidado
4421,286,0,0,,0,4,-1.0,Altamente Negativo,0,0,1,0,Abuso / Menores,2016,,0,TXT Consolidado
4422,135,0,0,,0,0,0.0,Neutral,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4423,109,0,0,,0,0,0.0,Neutral,0,0,0,0,Sin tema dominante,2016,,0,TXT Consolidado
4424,17,0,0,,0,0,0.0,Neutral,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4425,136,0,0,,2,0,1.0,Positivo,1,0,0,2,Ámbito Legal,2016,Jeffrey Epstein,1,TXT Consolidado
4426,552,1,0,,1,0,1.0,Positivo,1,0,0,15,Ámbito Legal,2009; 2011; 2015; 2016,Jeffrey Epstein; Prince Andrew; Alan Dershowitz,3,TXT Consolidado
4427,568,0,1,Fifth Amendment,2,0,1.0,Positivo,0,0,0,8,Ámbito Legal,2016,Jeffrey Epstein; Virginia Giuffre,2,TXT Consolidado
4428,773,0,8,Objection; Decline to answer; Fifth Amendment,3,0,1.0,Positivo,0,0,0,2,Ámbito Legal,,,0,TXT Consolidado
4429,657,0,5,Objection; Fifth Amendment,1,1,0.0,Neutral / Procedimental,0,0,0,9,Ámbito Legal,,Ghislaine Maxwell; Virginia Giuffre,2,TXT Consolidado
4430,600,0,3,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,13,Ámbito Legal,2005; 2015,Ghislaine Maxwell,1,TXT Consolidado
4431,694,0,11,Objection; Fifth Amendment,1,1,0.0,Neutral / Procedimental,0,0,0,6,Ámbito Legal,2014,,0,TXT Consolidado
4432,622,0,0,,2,5,-0.429,Altamente Negativo,0,0,2,7,Ámbito Legal,2000; 2001; 2008; 2014; 2015,,0,TXT Consolidado
4433,694,0,3,Objection,1,6,-0.714,Altamente Negativo,0,0,1,10,Ámbito Legal,,,0,TXT Consolidado
4434,649,0,2,Objection,1,5,-0.667,Altamente Negativo,4,0,1,10,Ámbito Legal,,,0,TXT Consolidado
4435,630,0,0,,1,2,-0.333,Altamente Negativo,8,0,0,14,Ámbito Legal,,,0,TXT Consolidado
4436,611,0,0,,1,1,0.0,Neutral / Procedimental,7,0,0,11,Ámbito Legal,1999; 2000; 2001; 2002; 2003; 2005; 2006,,0,TXT Consolidado
4437,598,0,0,,1,1,0.0,Neutral / Procedimental,3,0,0,8,Ámbito Legal,2004; 2005; 2006,,0,TXT Consolidado
4438,672,0,2,Objection,1,1,0.0,Neutral / Procedimental,2,0,0,7,Ámbito Legal,2005,Ghislaine Maxwell,1,TXT Consolidado
4439,704,0,4,Objection,1,2,-0.333,Altamente Negativo,0,0,7,8,Ámbito Legal,2016,Jeffrey Epstein,1,TXT Consolidado
4440,688,0,0,,1,2,-0.333,Altamente Negativo,5,0,0,11,Ámbito Legal,,,0,TXT Consolidado
4441,655,0,1,Objection,1,2,-0.333,Altamente Negativo,0,0,0,12,Ámbito Legal,,Jeffrey Epstein,1,TXT Consolidado
4442,650,0,1,Objection,2,3,-0.2,Negativo,0,0,1,12,Ámbito Legal,,,0,TXT Consolidado
4443,678,0,0,,2,2,0.0,Neutral / Procedimental,0,0,1,10,Ámbito Legal,,,0,TXT Consolidado
4444,629,0,0,,1,3,-0.5,Altamente Negativo,1,0,5,14,Ámbito Legal,,,0,TXT Consolidado
4445,595,0,3,Objection,2,3,-0.2,Negativo,0,0,0,16,Ámbito Legal,2000; 2001,,0,TXT Consolidado
4446,629,0,2,Objection,1,2,-0.333,Altamente Negativo,0,0,0,14,Ámbito Legal,2000; 2001; 2002; 2005,,0,TXT Consolidado
4447,613,0,0,,1,3,-0.5,Altamente Negativo,1,0,0,12,Ámbito Legal,2000; 2001; 2002,Virginia Giuffre; Alan Dershowitz,2,TXT Consolidado
4448,622,0,1,Objection,1,3,-0.5,Altamente Negativo,0,0,0,11,Ámbito Legal,2000; 2001,Ghislaine Maxwell,1,TXT Consolidado
4449,621,0,1,Objection,1,3,-0.5,Altamente Negativo,3,0,3,14,Ámbito Legal,2000; 2001,,0,TXT Consolidado
4450,612,0,0,,1,1,0.0,Neutral / Procedimental,0,1,0,13,Ámbito Legal,2001,Prince Andrew,1,TXT Consolidado
4451,614,0,2,Objection,1,1,0.0,Neutral / Procedimental,0,0,1,13,Ámbito Legal,,Prince Andrew,1,TXT Consolidado
4452,620,0,0,,1,3,-0.5,Altamente Negativo,0,0,0,11,Ámbito Legal,,Prince Andrew,1,TXT Consolidado
4453,639,0,0,,1,4,-0.6,Altamente Negativo,0,0,0,14,Ámbito Legal,,Prince Andrew,1,TXT Consolidado
4454,606,0,1,Objection,1,6,-0.714,Altamente Negativo,1,0,1,15,Ámbito Legal,2000,,0,TXT Consolidado
4455,574,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,13,Ámbito Legal,2000,,0,TXT Consolidado
4456,588,0,0,,1,3,-0.5,Altamente Negativo,0,0,1,15,Ámbito Legal,2000; 2001; 2002,,0,TXT Consolidado
4457,582,0,0,,1,2,-0.333,Altamente Negativo,3,1,0,15,Ámbito Legal,2000; 2002,,0,TXT Consolidado
4458,580,0,0,,1,5,-0.667,Altamente Negativo,2,0,2,15,Ámbito Legal,2000; 2001,Alan Dershowitz,1,TXT Consolidado
4459,605,0,0,,1,3,-0.5,Altamente Negativo,3,0,3,14,Ámbito Legal,2000; 2001; 2005; 2006,,0,TXT Consolidado
4460,602,0,0,,1,2,-0.333,Altamente Negativo,1,0,6,13,Ámbito Legal,,,0,TXT Consolidado
4461,602,0,0,,1,3,-0.5,Altamente Negativo,0,0,0,14,Ámbito Legal,,,0,TXT Consolidado
4462,624,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,13,Ámbito Legal,2000; 2001; 2002; 2005,,0,TXT Consolidado
4463,625,0,0,,1,2,-0.333,Altamente Negativo,0,0,3,11,Ámbito Legal,2000; 2001; 2002,,0,TXT Consolidado
4464,613,0,0,,1,3,-0.5,Altamente Negativo,0,1,2,11,Ámbito Legal,2002,,0,TXT Consolidado
4465,583,0,0,,1,3,-0.5,Altamente Negativo,0,0,0,15,Ámbito Legal,,,0,TXT Consolidado
4466,635,0,0,,1,3,-0.5,Altamente Negativo,0,0,1,9,Ámbito Legal,,,0,TXT Consolidado
4467,559,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,15,Ámbito Legal,1996,,0,TXT Consolidado
4468,604,0,0,,1,2,-0.333,Altamente Negativo,4,0,0,15,Ámbito Legal,1999; 2005; 2015,Jeffrey Epstein,1,TXT Consolidado
4469,658,0,0,,2,4,-0.333,Altamente Negativo,0,0,1,9,Ámbito Legal,,Bill Clinton,1,TXT Consolidado
4470,640,0,0,,1,3,-0.5,Altamente Negativo,0,0,1,11,Ámbito Legal,1998; 2009,Jeffrey Epstein,1,TXT Consolidado
4471,659,0,1,Fifth Amendment,1,1,0.0,Neutral / Procedimental,0,0,0,6,Ámbito Legal,2009; 2011,Jeffrey Epstein,1,TXT Consolidado
4472,642,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,10,Ámbito Legal,2011; 2015,Jeffrey Epstein,1,TXT Consolidado
4473,666,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,8,Ámbito Legal,2011; 2015,Jeffrey Epstein,1,TXT Consolidado
4474,613,1,1,Objection,1,2,-0.333,Altamente Negativo,0,0,0,7,Ámbito Legal,2009,,0,TXT Consolidado
4475,577,0,1,Objection,2,1,0.333,Positivo,0,0,0,5,Ámbito Legal,1999; 2009,Alan Dershowitz,1,TXT Consolidado
4476,561,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,8,Ámbito Legal,1999; 2014,Alan Dershowitz,1,TXT Consolidado
4477,590,0,0,,1,3,-0.5,Altamente Negativo,3,0,3,10,Ámbito Legal,2000; 2001; 2005; 2006,Alan Dershowitz,1,TXT Consolidado
4478,690,2,1,Objection,1,2,-0.333,Altamente Negativo,0,0,1,6,Ámbito Legal,,Alan Dershowitz,1,TXT Consolidado
4479,597,0,0,,1,3,-0.5,Altamente Negativo,1,0,0,13,Ámbito Legal,2000; 2001; 2004; 2006,,0,TXT Consolidado
4480,610,0,0,,1,2,-0.333,Altamente Negativo,6,6,0,14,Ámbito Legal,2000; 2001; 2002,Bill Clinton,1,TXT Consolidado
4481,627,0,0,,1,1,0.0,Neutral / Procedimental,2,1,0,15,Ámbito Legal,2002,Jeffrey Epstein; Bill Clinton,2,TXT Consolidado
4482,633,0,6,Objection; Fifth Amendment,1,1,0.0,Neutral / Procedimental,0,0,0,7,Ámbito Legal,1999,Ghislaine Maxwell,1,TXT Consolidado
4483,570,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,14,Ámbito Legal,2005,Ghislaine Maxwell,1,TXT Consolidado
4484,597,0,0,,2,2,0.0,Neutral / Procedimental,0,0,1,15,Ámbito Legal,,,0,TXT Consolidado
4485,573,0,0,,1,3,-0.5,Altamente Negativo,0,0,1,14,Ámbito Legal,2005,Ghislaine Maxwell,1,TXT Consolidado
4486,562,0,0,,1,5,-0.667,Altamente Negativo,0,0,5,15,Ámbito Legal,2015,,0,TXT Consolidado
4487,619,0,0,,2,5,-0.429,Altamente Negativo,0,0,1,12,Ámbito Legal,2005,,0,TXT Consolidado
4488,578,0,0,,3,4,-0.143,Negativo,0,0,1,15,Ámbito Legal,2000; 2001,Ghislaine Maxwell,1,TXT Consolidado
4489,609,0,0,,1,5,-0.667,Altamente Negativo,0,0,1,14,Ámbito Legal,2009; 2015,Ghislaine Maxwell,1,TXT Consolidado
4490,586,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,13,Ámbito Legal,2001,Prince Andrew,1,TXT Consolidado
4491,549,0,0,,1,3,-0.5,Altamente Negativo,0,0,1,15,Ámbito Legal,2000; 2001,Ghislaine Maxwell; Prince Andrew,2,TXT Consolidado
4492,578,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,16,Ámbito Legal,2007,Ghislaine Maxwell,1,TXT Consolidado
4493,595,0,0,,1,2,-0.333,Altamente Negativo,0,0,1,11,Ámbito Legal,2007; 2009,Ghislaine Maxwell,1,TXT Consolidado
4494,660,0,2,Objection; Fifth Amendment,1,1,0.0,Neutral / Procedimental,0,0,0,8,Ámbito Legal,,,0,TXT Consolidado
4495,576,0,1,Objection,2,1,0.333,Positivo,0,0,0,13,Ámbito Legal,,Ghislaine Maxwell,1,TXT Consolidado
4496,657,0,2,Objection; Fifth Amendment,2,1,0.333,Positivo,0,0,0,13,Ámbito Legal,2007; 2009,,0,TXT Consolidado
4497,677,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,12,Ámbito Legal,2007,,0,TXT Consolidado
4498,650,0,1,Objection,1,3,-0.5,Altamente Negativo,0,0,1,11,Ámbito Legal,,Ghislaine Maxwell,1,TXT Consolidado
4499,702,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,15,Ámbito Legal,2000; 2001; 2015,,0,TXT Consolidado
4500,633,0,0,,1,2,-0.333,Altamente Negativo,0,0,0,13,Ámbito Legal,1999; 2002; 2015,Alan Dershowitz; David Copperfield,2,TXT Consolidado
4501,673,0,0,,1,0,1.0,Positivo,5,0,0,9,Ámbito Legal,2005,Ghislaine Maxwell,1,TXT Consolidado
4502,685,0,0,,2,1,0.333,Positivo,6,0,2,10,Ámbito Legal,1999; 2005,,0,TXT Consolidado
4503,659,0,0,,1,3,-0.5,Altamente Negativo,0,0,0,11,Ámbito Legal,2008; 2009,Jeffrey Epstein,1,TXT Consolidado
4504,646,0,0,,2,2,0.0,Neutral / Procedimental,1,0,0,7,Ámbito Legal,1999,Ghislaine Maxwell,1,TXT Consolidado
4505,627,0,0,,1,0,1.0,Positivo,2,0,0,15,Ámbito Legal,1998; 1999; 2000; 2002,,0,TXT Consolidado
4506,718,0,0,,1,2,-0.333,Altamente Negativo,2,0,1,6,Ámbito Legal,,,0,TXT Consolidado
4507,657,0,1,Don't know,2,1,0.333,Positivo,3,1,0,11,Ámbito Legal,2000; 2001,Prince Andrew,1,TXT Consolidado
4508,660,0,1,Objection,1,4,-0.6,Altamente Negativo,0,0,4,10,Ámbito Legal,,,0,TXT Consolidado
4509,618,0,0,,2,2,0.0,Neutral / Procedimental,0,0,0,14,Ámbito Legal,,Prince Andrew; Bill Clinton; Alan Dershowitz,3,TXT Consolidado
4510,626,2,0,,2,4,-0.333,Altamente Negativo,2,0,1,10,Ámbito Legal,,,0,TXT Consolidado
4511,605,0,2,Fifth Amendment,1,2,-0.333,Altamente Negativo,0,0,1,11,Ámbito Legal,1999; 2000; 2001; 2002,Ghislaine Maxwell,1,TXT Consolidado
4512,706,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,12,Ámbito Legal,2000; 2016,Ghislaine Maxwell,1,TXT Consolidado
4513,584,0,0,,1,4,-0.6,Altamente Negativo,0,0,2,13,Ámbito Legal,1996; 2005; 2006; 2007; 2008; 2009,Ghislaine Maxwell,1,TXT Consolidado
4514,635,1,1,Fifth Amendment,3,4,-0.143,Negativo,0,0,1,12,Ámbito Legal,2005,Ghislaine Maxwell,1,TXT Consolidado
4515,633,0,0,,1,3,-0.5,Altamente Negativo,2,0,0,8,Ámbito Legal,2005,,0,TXT Consolidado
4516,635,0,1,Objection,1,4,-0.6,Altamente Negativo,2,0,4,10,Ámbito Legal,,David Copperfield,1,TXT Consolidado
4517,590,0,0,,2,1,0.333,Positivo,1,0,0,14,Ámbito Legal,,,0,TXT Consolidado
4518,585,0,0,,2,1,0.333,Positivo,0,0,0,13,Ámbito Legal,,Ghislaine Maxwell; Alan Dershowitz,2,TXT Consolidado
4519,449,0,0,,1,0,1.0,Positivo,3,0,0,5,Ámbito Legal,2016; 2017,Jeffrey Epstein,1,TXT Consolidado
4520,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4521,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4522,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4523,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4524,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4525,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4526,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4527,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4528,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4529,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4530,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4531,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4532,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4533,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4534,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4535,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4536,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4537,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4538,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4539,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4540,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4541,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4542,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4543,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4544,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4545,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4546,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4547,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4548,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4549,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4550,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4551,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4552,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4553,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4554,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4555,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4556,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4557,18,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4558,20,0,0,,0,0,0.0,Neutral,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4559,90,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,2017,Ghislaine Maxwell,1,TXT Consolidado
4560,93,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,2017,,0,TXT Consolidado
4561,111,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4562,107,0,0,,1,0,1.0,Positivo,0,0,0,2,Ámbito Legal,,Ghislaine Maxwell,1,TXT Consolidado
4563,144,0,0,,2,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4564,149,0,0,,1,0,1.0,Positivo,0,0,0,3,Ámbito Legal,,,0,TXT Consolidado
4565,158,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4566,160,0,2,Objection; Don't know,1,1,0.0,Neutral / Procedimental,0,0,0,2,Ámbito Legal,,,0,TXT Consolidado
4567,164,0,1,Objection,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4568,150,0,2,Objection; Don't know,1,1,0.0,Neutral / Procedimental,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4569,164,0,1,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,2,Ámbito Legal,,Virginia Giuffre,1,TXT Consolidado
4570,155,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4571,151,0,5,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,2,Ámbito Legal,,,0,TXT Consolidado
4572,155,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4573,158,0,0,,1,0,1.0,Positivo,0,0,0,3,Ámbito Legal,,,0,TXT Consolidado
4574,158,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4575,140,0,1,Objection,1,0,1.0,Positivo,0,0,0,2,Ámbito Legal,,,0,TXT Consolidado
4576,164,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4577,167,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4578,153,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4579,171,0,1,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,3,Ámbito Legal,,,0,TXT Consolidado
4580,161,0,1,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4581,150,0,2,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4582,153,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4583,165,0,2,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4584,161,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4585,165,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,Jeffrey Epstein; Ghislaine Maxwell,2,TXT Consolidado
4586,156,0,1,Objection,1,1,0.0,Neutral / Procedimental,0,0,0,3,Ámbito Legal,,,0,TXT Consolidado
4587,162,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4588,163,0,2,Objection,2,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4589,146,0,1,Objection,2,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4590,133,0,1,Objection,1,0,1.0,Positivo,0,0,0,3,Ámbito Legal,,,0,TXT Consolidado
4591,158,0,0,,1,0,1.0,Positivo,0,0,0,2,Ámbito Legal,,,0,TXT Consolidado
4592,153,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4593,160,0,1,Objection,2,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4594,146,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4595,152,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4596,184,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,Jeffrey Epstein; Ghislaine Maxwell,2,TXT Consolidado
4597,177,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4598,202,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4599,158,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4600,192,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4601,152,0,2,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,Jeffrey Epstein,1,TXT Consolidado
4602,168,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4603,169,0,2,Objection; Don't know,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4604,155,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4605,161,0,0,,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4606,153,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4607,155,0,0,,1,0,1.0,Positivo,0,0,0,1,Ámbito Legal,,,0,TXT Consolidado
4608,163,0,1,Objection,1,0,1.0,Positivo,0,0,0,0,Sin tema dominante,,,0,TXT Consolidado
4609,150,0,0,,1,1,0.0,Neutral / Procedimental,0,0,0,0,Sin tema dominante,,Jeffrey Epstein,1,TXT Consolidado
